HourUTC,PriceArea,SpotPriceEUR,mFRRUpActBal,mFRRDownActBal,mFRRUpActSpec,mFRRDownActSpec,ImbalanceMWh,ImbalancePriceEUR,BalancingPowerPriceUpEUR,BalancingPowerPriceDownEUR,Brute_Consumption_MWh,hour_sin,hour_cos,month_sin,month_cos,is_weekend,temp_dry,wind_speed,wind_dir,SpotPriceEUR_lag_1,SpotPriceEUR_lag_24,SpotPriceEUR_lag_168,SpotPriceEUR_roll_mean_6h,Brute_Consumption_MWh_lag_1,Brute_Consumption_MWh_lag_24,Brute_Consumption_MWh_lag_168,Brute_Consumption_MWh_roll_mean_6h,wind_speed_lag_1,wind_speed_lag_24,wind_speed_lag_168,wind_speed_roll_mean_6h,temp_dry_lag_1,temp_dry_lag_24,temp_dry_lag_168,temp_dry_roll_mean_6h,PriceArea_Code
2022-11-02 04:00:00,DK1,30.01,0.0,32.599998,0.0,0.0,-282.0,8.0,30.01,8.0,3219.359126,0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,0,10.466666666666669,6.283333333333334,161.60479406142372,20.200001,54.630001,128.039993,26.638332833333333,3070.816013,3370.184028,3438.362078,3225.932656333333,7.699999999999999,7.116666666666667,2.9333333333333336,7.663888888888888,11.0,12.816666666666668,9.466666666666669,12.699999999999998,0
2022-11-02 04:00:00,DK2,30.01,0.0,14.2,0.0,29.92,-39.599998,8.0,30.01,8.0,3219.359126,0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,0,11.583333333333334,5.3,188.51916619864,20.200001,54.630001,128.039993,26.638332833333333,3070.816013,3370.184028,3438.362078,3225.932656333333,5.6000000000000005,7.466666666666666,2.85,4.911111111111111,11.516666666666666,12.716666666666669,11.45,11.499999999999998,1
2022-11-02 05:00:00,DK1,69.709999,0.0,0.0,0.0,0.0,181.0,69.709999,69.709999,69.709999,3606.987313,0.9659258262890684,0.2588190451025207,-0.5000000000000004,0.8660254037844384,0,9.983333333333333,6.183333333333334,177.48195220596858,30.01,59.950001,154.979996,27.021666333333332,3219.359126,3668.141671,3979.748783,3212.3325390000005,6.283333333333334,6.2,2.6833333333333336,7.3694444444444445,10.466666666666669,12.7,10.166666666666666,12.21111111111111,0
2022-11-02 05:00:00,DK2,69.709999,0.0,0.0,0.0,24.040001,-84.599998,69.709999,69.709999,69.709999,3606.987313,0.9659258262890684,0.2588190451025207,-0.5000000000000004,0.8660254037844384,0,12.05,6.366666666666667,191.36384023249607,30.01,59.950001,154.979996,27.021666333333332,3219.359126,3668.141671,3979.748783,3212.3325390000005,5.3,7.949999999999999,4.183333333333333,4.983333333333333,11.583333333333334,12.833333333333334,11.366666666666667,11.466666666666667,1
2022-11-02 06:00:00,DK1,97.190002,0.0,0.0,0.0,0.0,-105.0,97.190002,97.190002,97.190002,4030.084294,1.0,6.123233995736766e-17,-0.5000000000000004,0.8660254037844384,0,9.9,5.9,177.1263014672072,69.709999,77.989998,162.100006,29.486666500000002,3606.987313,4004.687021,4134.048601,3244.7672543333333,6.183333333333334,6.783333333333334,2.9333333333333336,7.116666666666667,9.983333333333333,12.966666666666669,10.65,11.666666666666666,0
2022-11-02 06:00:00,DK2,97.190002,0.0,0.0,0.0,33.709999,-219.100006,97.190002,97.190002,97.190002,4030.084294,1.0,6.123233995736766e-17,-0.5000000000000004,0.8660254037844384,0,11.833333333333334,6.616666666666667,192.9873528014521,69.709999,77.989998,162.100006,29.486666500000002,3606.987313,4004.687021,4134.048601,3244.7672543333333,6.366666666666667,8.766666666666667,4.45,5.236111111111111,12.05,12.816666666666668,11.183333333333332,11.558333333333332,1
2022-11-02 07:00:00,DK1,97.120003,46.0,0.0,0.0,0.0,24.0,110.0,110.0,97.120003,4151.159148,0.9659258262890684,-0.2588190451025206,-0.5000000000000004,0.8660254037844384,0,10.433333333333334,5.216666666666666,176.07355217589327,97.190002,84.400002,150.059998,41.628333500000004,4030.084294,4175.499654,4138.539366,3377.006056,5.9,6.7,4.016666666666667,6.816666666666666,9.9,13.216666666666669,11.116666666666667,11.113888888888889,0
2022-11-02 07:00:00,DK2,97.120003,0.0,0.0,0.0,64.0,60.599998,110.0,110.0,97.120003,4151.159148,0.9659258262890684,-0.2588190451025206,-0.5000000000000004,0.8660254037844384,0,11.383333333333333,6.533333333333334,191.6839507274724,97.190002,84.400002,150.059998,41.628333500000004,4030.084294,4175.499654,4138.539366,3377.006056,6.616666666666667,9.716666666666669,4.283333333333333,5.586111111111111,11.833333333333334,12.666666666666666,11.416666666666666,11.625,1
2022-11-02 08:00:00,DK1,73.029999,56.400002,0.0,0.0,0.0,-254.0,108.019997,108.019997,73.029999,4194.776142,0.8660254037844387,-0.4999999999999998,-0.5000000000000004,0.8660254037844384,0,10.916666666666666,6.016666666666667,181.96676472985573,97.120003,67.650002,133.309998,54.91833416666666,4151.159148,4236.475827,4185.396565,3529.802236833333,5.216666666666666,6.783333333333334,4.866666666666666,6.541666666666667,10.433333333333334,13.266666666666666,11.483333333333334,10.688888888888888,0
2022-11-02 08:00:00,DK2,73.029999,4.7,0.0,0.0,104.0,78.400002,108.019997,108.019997,73.029999,4194.776142,0.8660254037844387,-0.4999999999999998,-0.5000000000000004,0.8660254037844384,0,11.666666666666666,7.45,195.17212276513172,97.120003,67.650002,133.309998,54.91833416666666,4151.159148,4236.475827,4185.396565,3529.802236833333,6.533333333333334,9.383333333333336,3.6833333333333336,5.936111111111113,11.383333333333333,12.516666666666666,11.983333333333334,11.658333333333333,1
2022-11-02 09:00:00,DK1,47.080002,66.099998,0.0,0.0,0.0,-183.0,105.0,105.0,47.080002,4321.598994,0.7071067811865476,-0.7071067811865475,-0.5000000000000004,0.8660254037844384,0,10.916666666666666,4.35,179.3274859939488,73.029999,57.18,118.580002,64.543334,4194.776142,4347.622684,4169.4614,3712.197006,6.016666666666667,7.783333333333332,4.266666666666667,6.216666666666666,10.916666666666666,14.083333333333334,11.45,10.45,0
